,Price,Rating,Discount,Category_B,Category_C,Category_D,Stock_Out of Stock
1002,6379.0,3.0382925191086185,32.0,1,0,0,0
1003,8071.0,3.0382925191086185,12.0,0,0,0,0
1004,4064.0,3.1319496320380416,2.0,0,1,0,1
1005,2867.0,3.0382925191086185,44.0,0,1,0,0
1006,3604.0,3.0382925191086185,7.0,0,1,0,0
1007,7305.0,3.0382925191086185,17.0,0,1,0,0
1008,8099.0,3.0382925191086185,10.0,0,1,0,0
1009,4926.0,3.0382925191086185,42.0,0,1,0,1
1010,4996.5,3.0382925191086185,38.0,0,0,1,0
1011,3545.0,2.622266077753124,25.0,0,1,0,1
1012,4679.0,3.0382925191086185,7.0,0,1,0,1
1013,4053.0,3.0382925191086185,25.0,0,0,1,0
1014,6566.0,3.0382925191086185,25.0,0,1,0,1
1015,667.0,3.0382925191086185,37.0,0,1,0,0
1016,6477.0,3.2828959730738,25.0,0,0,1,1
1017,4048.0,3.520451122739891,10.0,0,0,1,0
1018,2033.0,3.0382925191086185,26.0,0,1,0,0
1019,5436.0,3.0382925191086185,25.0,0,0,1,0
1020,1914.0,3.0382925191086185,9.0,0,0,0,0
1021,1983.0,3.0382925191086185,25.0,0,1,0,0
1022,4862.0,3.0382925191086185,6.0,1,0,0,1
1023,784.0,3.0382925191086185,42.0,0,1,0,0
1024,7596.0,3.0382925191086185,4.0,0,1,0,0
1025,8613.0,3.0382925191086185,18.0,1,0,0,0
1026,2410.0,3.0206004122632315,3.0,0,1,0,1
1027,7596.0,2.799564143701305,10.0,0,0,0,0
1028,5620.0,3.0382925191086185,38.0,0,1,0,1
1029,8821.0,3.0382925191086185,17.0,0,1,0,1
1030,7615.0,3.341888370579414,32.0,0,0,0,0
1031,3614.0,2.7887219805956374,25.0,1,0,0,0
1032,1151.0,3.0382925191086185,25.0,0,1,0,1
1033,8806.0,3.08190121624673,11.0,0,1,0,0
1034,6325.0,3.477193770291352,18.0,0,1,0,1
1035,3384.0,3.0382925191086185,26.0,0,1,0,1
1036,9011.0,3.0382925191086185,35.0,0,1,0,0
1037,3197.0,3.0382925191086185,22.0,0,0,1,0
1038,212.0,3.0382925191086185,37.0,0,0,0,1
1039,6599.0,3.0382925191086185,45.0,0,1,0,0
1040,4996.5,3.0382925191086185,44.0,0,1,0,0
1041,1656.0,3.0382925191086185,47.0,0,1,0,1
1042,4367.0,3.0382925191086185,35.0,1,0,0,0
1043,4743.0,3.0382925191086185,19.0,0,1,0,0
1044,3314.0,3.0382925191086185,41.0,0,1,0,1
1045,7630.0,3.0382925191086185,20.0,0,1,0,0
1046,6558.0,3.0382925191086185,13.0,0,1,0,0
1047,3114.0,3.0382925191086185,28.0,0,1,0,0
1048,223.0,3.0382925191086185,23.0,0,0,0,0
1049,7538.0,3.0382925191086185,7.0,0,1,0,0
1050,4996.5,3.0382925191086185,44.0,0,1,0,0
1051,4996.5,3.281209572259522,41.0,0,1,0,0
1052,8133.0,2.945173598863156,47.0,0,0,1,0
1053,3343.0,3.0382925191086185,38.0,1,0,0,0
1054,5738.0,3.0382925191086185,38.0,0,1,0,1
1055,545.0,3.228205938957552,25.0,0,1,0,0
1056,5000.0,3.0382925191086185,34.0,0,1,0,0
1057,9431.0,3.0382925191086185,44.0,0,1,0,0
1058,2751.0,3.0382925191086185,15.0,0,1,0,0
1059,4986.0,3.0382925191086185,34.0,0,1,0,1
1060,8384.0,3.0382925191086185,25.0,0,1,0,1
1061,7136.0,3.503655679970459,22.0,0,1,0,0
1062,4377.0,3.0382925191086185,2.0,0,1,0,0
1063,2268.0,3.0382925191086185,28.0,0,1,0,0
1064,4791.0,3.0382925191086185,42.0,0,1,0,0
1065,5484.0,3.0382925191086185,6.0,0,1,0,1
1066,2675.0,3.0382925191086185,46.0,0,1,0,0
1067,9067.0,3.0382925191086185,2.0,0,1,0,0
1068,9933.0,3.0382925191086185,36.0,0,1,0,0
1069,9223.0,3.0382925191086185,43.0,0,1,0,1
1070,238.0,3.0382925191086185,9.0,0,1,0,1
1071,4996.5,3.0382925191086185,15.0,0,0,1,1
1072,7192.0,3.3855542911293988,4.0,0,1,0,0
1073,4996.5,3.0382925191086185,37.0,0,0,0,0
1074,3108.0,3.0382925191086185,25.0,0,0,0,1
1075,9074.0,3.0382925191086185,39.0,0,1,0,0
1076,6328.0,3.0382925191086185,20.0,0,1,0,0
1077,3071.0,3.0382925191086185,46.0,0,1,0,0
1078,6256.0,3.0382925191086185,25.0,0,1,0,1
1079,9058.0,3.0382925191086185,15.0,0,1,0,0
1080,5735.0,3.0382925191086185,34.0,0,1,0,0
1081,8453.0,3.0382925191086185,15.0,1,0,0,0
1082,1014.0,3.0382925191086185,20.0,0,1,0,1
1083,4660.0,3.0382925191086185,7.0,1,0,0,0
1084,1964.0,3.0382925191086185,25.0,0,1,0,1
1085,3611.0,3.0382925191086185,0.0,0,1,0,0
1086,1543.0,3.0382925191086185,23.0,0,0,0,0
1087,747.0,3.0382925191086185,1.0,0,0,0,0
1088,1474.0,3.0382925191086185,25.0,0,1,0,1
1089,7165.0,3.0382925191086185,45.0,0,1,0,0
1090,9042.0,3.0382925191086185,22.0,0,0,0,0
1091,6840.0,3.0382925191086185,25.0,0,1,0,0
1092,3519.0,3.0382925191086185,9.0,0,1,0,1
1093,9768.0,3.0382925191086185,25.0,0,1,0,0
1094,4352.0,3.0382925191086185,24.0,0,1,0,0
1095,3375.0,3.0382925191086185,15.0,0,1,0,1
1096,3207.0,3.0382925191086185,43.0,0,1,0,0
1097,4996.5,3.0382925191086185,34.0,0,0,0,0
1098,772.0,3.200412441030147,13.0,0,1,0,1
1099,6960.0,3.199276990092736,39.0,0,1,0,0
1100,4500.0,3.0382925191086185,23.0,0,1,0,1
1101,8596.0,3.0382925191086185,45.0,0,1,0,0
1102,9590.0,3.0382925191086185,44.0,0,1,0,0
1103,744.0,3.0382925191086185,26.0,0,1,0,0
1104,4996.5,2.768665479106021,12.0,0,1,0,0
1105,6127.0,3.0382925191086185,8.0,0,1,0,1
1106,7908.0,3.0382925191086185,0.0,0,1,0,0
1107,2858.0,3.0382925191086185,29.0,0,1,0,0
1108,480.0,3.0382925191086185,25.0,0,1,0,1
1109,7949.0,3.0382925191086185,25.0,0,1,0,0
1110,7923.0,3.0382925191086185,33.0,1,0,0,0
1111,2898.0,3.0382925191086185,25.0,0,1,0,0
1112,2017.0,3.0382925191086185,5.0,0,0,1,0
1113,174.0,3.0382925191086185,28.0,0,1,0,0
1114,9049.0,3.0382925191086185,28.0,0,1,0,1
1115,3643.0,3.0382925191086185,16.0,0,1,0,0
1116,4340.0,2.867764996399758,0.0,0,1,0,1
1117,5729.0,3.0382925191086185,33.0,0,1,0,0
1118,2497.0,2.7208878028219017,42.0,0,1,0,1
1119,5140.0,3.0382925191086185,25.0,0,1,0,0
1120,6060.0,3.0382925191086185,6.0,0,1,0,0
1121,2826.0,3.0382925191086185,35.0,0,1,0,0
1122,1365.0,3.0382925191086185,37.0,0,0,1,0
1123,892.0,3.0382925191086185,31.0,0,1,0,1
1124,3284.0,3.0382925191086185,21.0,0,1,0,0
1125,3668.0,2.8846104879937067,25.0,0,0,0,0
1126,2572.0,3.0382925191086185,23.0,0,1,0,1
1127,6836.0,3.0382925191086185,28.0,0,1,0,0
1128,1753.0,3.0382925191086185,17.0,0,1,0,1
1129,2051.0,3.0382925191086185,45.0,0,1,0,1
1130,3481.0,3.0382925191086185,41.0,0,1,0,0
1131,8327.0,3.0382925191086185,25.0,0,1,0,0
1132,4099.0,3.0382925191086185,25.0,0,1,0,1
1133,6132.0,3.465649820266486,35.0,0,1,0,0
1134,248.0,3.0382925191086185,4.0,0,0,1,0
1135,8589.0,2.857183192621933,19.0,0,1,0,0
1136,9728.0,3.0382925191086185,22.0,0,1,0,0
1137,3403.0,3.0382925191086185,25.0,0,1,0,0
1138,4039.0,3.0382925191086185,29.0,0,0,0,0
1139,4119.0,3.0382925191086185,11.0,1,0,0,0
1140,5009.0,3.0382925191086185,28.0,0,0,0,0
1141,4628.0,2.974389335694449,25.0,0,1,0,1
1142,141.0,3.0382925191086185,15.0,0,1,0,0
1143,4884.0,3.0382925191086185,25.0,0,1,0,0
1144,6906.0,3.0382925191086185,25.0,0,1,0,1
1145,9291.0,3.0382925191086185,19.0,0,1,0,1
1146,9364.0,3.0382925191086185,25.0,0,1,0,1
1147,2295.0,3.0382925191086185,12.0,0,1,0,1
1148,9439.0,3.0382925191086185,25.0,0,1,0,0
1149,8254.0,3.0382925191086185,39.0,0,1,0,0
1150,5627.0,3.2317582196855503,46.0,0,1,0,0
1151,7289.0,3.0382925191086185,14.0,0,1,0,0
1152,943.0,3.0382925191086185,31.0,0,0,0,1
1153,337.0,3.0382925191086185,46.0,0,1,0,0
1154,4844.0,3.0382925191086185,43.0,1,0,0,0
1155,458.0,2.957183551735889,15.0,0,1,0,1
1156,5050.0,3.0382925191086185,21.0,0,1,0,0
1157,6986.0,3.0382925191086185,41.0,0,1,0,0
1158,5901.0,3.0382925191086185,28.0,1,0,0,1
1159,9799.0,3.0382925191086185,25.0,0,1,0,0
1160,3034.0,3.0382925191086185,31.0,0,1,0,0
1161,5983.0,3.0382925191086185,17.0,0,1,0,0
1162,5065.0,3.0382925191086185,49.0,0,0,1,1
1163,6735.0,3.0382925191086185,27.0,0,1,0,0
1164,1937.0,3.171312967613319,45.0,0,1,0,0
1165,2048.0,2.930280425179351,38.0,0,1,0,1
1166,4853.0,3.0382925191086185,40.0,0,1,0,0
1167,9676.0,3.0382925191086185,13.0,0,1,0,0
1168,3252.0,2.957626141147796,35.0,0,1,0,0
1169,4963.0,2.631434918226218,35.0,1,0,0,0
1170,2731.0,3.0382925191086185,39.0,0,1,0,0
1171,6260.0,3.0382925191086185,8.0,0,0,1,0
1172,5483.0,3.0382925191086185,25.0,0,1,0,0
1173,8063.0,2.954655793120616,44.0,0,1,0,0
1174,2040.0,3.3922462053989366,38.0,0,1,0,0
1175,3083.0,3.1549643736979083,20.0,0,1,0,0
1176,1242.0,3.037537249044934,14.0,0,1,0,0
1177,5215.0,3.0382925191086185,22.0,0,1,0,0
1178,4996.5,3.0382925191086185,1.0,0,1,0,1
1179,4996.5,3.0382925191086185,15.0,0,1,0,1
1180,8417.0,3.0382925191086185,9.0,0,1,0,0
1181,2935.0,3.282913091682917,25.0,0,1,0,0
1182,3955.0,3.0382925191086185,40.0,0,1,0,1
1183,6541.0,2.949805247255469,45.0,0,1,0,0
1184,9171.0,3.0382925191086185,31.0,0,1,0,0
1185,2565.0,2.622165128743412,9.0,0,0,1,0
1186,3673.0,3.0382925191086185,37.0,0,0,0,0
1187,6148.0,3.0382925191086185,43.0,0,1,0,0
1188,1853.0,2.6127525607615465,9.0,0,0,0,0
1189,2066.0,3.0382925191086185,36.0,0,1,0,0
1190,2863.0,2.9451456303419263,40.0,0,1,0,0
1191,6996.0,3.0382925191086185,36.0,0,1,0,1
1192,8176.0,3.5150053605414024,45.0,0,1,0,1
1193,3771.0,3.0382925191086185,30.0,0,0,1,0
1194,7965.0,3.052955010389021,9.0,0,1,0,1
1195,4743.0,3.0382925191086185,30.0,1,0,0,1
1196,2314.0,2.9504001408342653,34.0,0,1,0,1
1197,2085.0,3.0382925191086185,37.0,0,1,0,0
1198,587.0,3.0382925191086185,15.0,0,1,0,0
1199,4996.5,3.0382925191086185,28.0,0,1,0,1
1200,6444.0,3.0382925191086185,44.0,1,0,0,0
1201,1322.0,3.0382925191086185,41.0,0,1,0,0
1202,9833.0,3.0382925191086185,25.0,0,0,1,1
1203,2153.0,3.2270961712433626,45.0,0,1,0,1
1204,297.0,3.0382925191086185,3.0,0,1,0,1
1205,5426.0,3.0382925191086185,22.0,0,1,0,1
1206,3836.0,3.0382925191086185,31.0,0,0,1,0
1207,907.0,3.0382925191086185,4.0,0,1,0,0
1208,4996.5,3.0382925191086185,25.0,0,1,0,1
1209,944.0,3.0382925191086185,44.0,0,1,0,0
1210,2526.0,3.0382925191086185,19.0,0,1,0,0
1211,2193.0,3.0382925191086185,8.0,0,1,0,0
1212,3601.0,3.0382925191086185,10.0,0,1,0,1
1213,2908.0,3.0382925191086185,43.0,0,1,0,1
1214,3596.0,3.0382925191086185,30.0,0,1,0,0
1215,572.0,3.0382925191086185,25.0,0,0,0,1
1216,9448.0,3.0382925191086185,31.0,0,1,0,0
1217,1476.0,3.283649654560546,32.0,0,1,0,0
1218,6094.0,3.0382925191086185,20.0,0,0,1,0
1219,1360.0,3.0382925191086185,36.0,0,1,0,0
1220,4651.0,3.0382925191086185,29.0,0,1,0,0
1221,2630.0,3.0382925191086185,29.0,0,1,0,0
1222,6768.0,3.0382925191086185,34.0,0,1,0,0
1223,1072.0,3.0382925191086185,20.0,0,0,1,1
1224,5966.0,3.0382925191086185,15.0,0,0,0,0
1225,5835.0,3.0382925191086185,20.0,1,0,0,0
1226,2489.0,3.0382925191086185,43.0,0,1,0,0
1227,6309.0,3.0382925191086185,34.0,0,0,0,0
1228,2951.0,3.0382925191086185,37.0,0,1,0,1
1229,7595.0,3.0382925191086185,27.0,0,1,0,0
1230,3462.0,3.0382925191086185,8.0,0,1,0,1
1231,5159.0,3.0382925191086185,30.0,0,1,0,0
1232,978.0,3.0382925191086185,7.0,0,1,0,1
1233,9919.0,2.916351330020928,4.0,1,0,0,0
1234,5085.0,3.0382925191086185,7.0,0,1,0,1
1235,6054.0,3.0382925191086185,36.0,0,0,1,1
1236,2410.0,3.118344839120001,25.0,0,1,0,0
1237,2579.0,3.0382925191086185,34.0,0,1,0,1
1238,4996.5,3.0382925191086185,25.0,0,1,0,0
1239,1434.0,3.0382925191086185,46.0,0,1,0,0
1240,1680.0,3.0382925191086185,46.0,0,1,0,0
1241,1076.0,3.472829214829641,12.0,1,0,0,1
1242,8772.0,3.0382925191086185,6.0,0,1,0,1
1243,8281.0,3.0382925191086185,15.0,0,1,0,0
1244,8486.0,3.0382925191086185,34.0,0,1,0,0
1245,7882.0,3.499802616262206,22.0,0,1,0,0
1246,9644.0,3.0382925191086185,7.0,0,1,0,1
1247,2934.0,3.0382925191086185,25.0,0,0,0,1
1248,8941.0,3.0382925191086185,25.0,0,0,1,0
1249,7260.0,3.0382925191086185,21.0,0,0,1,1
1250,9653.0,3.0382925191086185,25.0,0,0,1,1
1251,716.0,3.0382925191086185,33.0,0,1,0,0
1252,4024.0,3.0382925191086185,35.0,0,1,0,0
1253,7878.0,3.317701614197333,3.0,0,1,0,0
1254,4996.5,2.8007277823682126,6.0,0,0,0,0
1255,7987.0,3.0382925191086185,39.0,0,1,0,0
1256,7770.0,3.0382925191086185,44.0,0,1,0,0
1257,7321.0,3.453911915630956,25.0,0,1,0,0
1258,1406.0,3.223711459985949,13.0,0,1,0,1
1259,1871.0,3.0382925191086185,29.0,0,1,0,1
1260,1348.0,3.0382925191086185,18.0,0,1,0,0
1261,6105.0,3.0382925191086185,35.0,0,1,0,1
1262,8547.0,3.0382925191086185,47.0,0,1,0,1
1263,7656.0,2.7814611526467017,20.0,1,0,0,0
1264,6616.0,3.0382925191086185,7.0,0,1,0,0
1265,1499.0,3.0382925191086185,38.0,0,0,0,1
1266,5995.0,3.0914451422446763,18.0,1,0,0,0
1267,3007.0,3.0382925191086185,7.0,0,1,0,0
1268,311.0,3.0382925191086185,18.0,0,1,0,0
1269,3112.0,3.0382925191086185,15.0,0,1,0,1
1270,4606.0,3.0382925191086185,7.0,0,1,0,0
1271,9265.0,3.0382925191086185,24.0,1,0,0,0
1272,6898.0,3.0382925191086185,25.0,1,0,0,0
1273,3669.0,3.0382925191086185,17.0,0,0,0,1
1274,9746.0,3.0382925191086185,14.0,1,0,0,1
1275,9408.0,3.0382925191086185,31.0,0,1,0,0
1276,8843.0,3.0382925191086185,2.0,0,1,0,0
1277,4296.0,3.0382925191086185,33.0,0,1,0,0
1278,5972.0,3.103611590922572,25.0,0,1,0,0
1279,5512.0,3.0382925191086185,26.0,0,1,0,1
1280,7738.0,3.266528515499862,27.0,0,1,0,0
1281,229.0,3.0382925191086185,3.0,0,1,0,0
1282,4443.0,3.160280553221813,48.0,0,1,0,0
1283,7683.0,3.4737390600422446,45.0,0,1,0,0
1284,857.0,3.0382925191086185,5.0,0,1,0,1
1285,4996.5,3.0382925191086185,25.0,0,1,0,1
1286,5370.0,3.0382925191086185,1.0,0,0,0,0
1287,399.0,3.0382925191086185,18.0,0,1,0,0
1288,3241.0,3.0382925191086185,47.0,0,1,0,0
1289,273.0,3.0382925191086185,5.0,0,1,0,0
1290,4364.0,3.4911783151543307,35.0,1,0,0,1
1291,9571.0,3.0382925191086185,3.0,0,1,0,0
1292,772.0,3.0382925191086185,43.0,0,1,0,1
1293,4996.5,3.0382925191086185,1.0,0,1,0,0
1294,9471.0,3.0382925191086185,37.0,0,1,0,0
1295,8767.0,3.0382925191086185,38.0,0,1,0,1
1296,5164.0,3.0382925191086185,38.0,0,0,0,0
1297,5880.0,3.0382925191086185,43.0,1,0,0,0
1298,3101.0,3.0382925191086185,35.0,0,1,0,0
1299,2993.0,3.0382925191086185,8.0,0,1,0,0
1300,7642.0,3.0382925191086185,45.0,0,1,0,0
1301,7620.0,2.758632458639411,23.0,0,1,0,0
1302,8010.0,3.0382925191086185,26.0,0,1,0,1
1303,8493.0,3.0382925191086185,14.0,0,1,0,0
1304,9536.0,3.0382925191086185,33.0,0,0,1,0
1305,9624.0,3.0382925191086185,25.0,0,1,0,0
1306,2162.0,3.0382925191086185,38.0,1,0,0,0
1307,5601.0,3.0382925191086185,32.0,0,1,0,0
1308,2558.0,3.0382925191086185,33.0,0,0,0,1
1309,4048.0,3.0382925191086185,29.0,0,1,0,1
1310,3556.0,3.0382925191086185,30.0,0,1,0,0
1311,4059.0,3.0382925191086185,36.0,0,1,0,1
1312,1183.0,2.746028971193752,43.0,0,0,1,1
1313,5963.0,3.0382925191086185,18.0,0,1,0,0
1314,5973.0,2.7504142463770838,42.0,1,0,0,0
1315,9025.0,3.0382925191086185,27.0,0,1,0,0
1316,4996.5,3.0382925191086185,24.0,0,1,0,0
1317,8641.0,2.648164552699005,41.0,0,1,0,0
1318,3836.0,3.0382925191086185,33.0,0,1,0,0
1319,303.0,3.0382925191086185,22.0,0,1,0,0
1320,628.0,3.0382925191086185,24.0,0,1,0,1
1321,4269.0,3.0382925191086185,26.0,0,1,0,0
1322,4300.0,3.0382925191086185,23.0,0,1,0,1
1323,4823.0,3.0382925191086185,35.0,0,0,0,0
1324,7285.0,3.0382925191086185,9.0,0,1,0,0
1325,2090.0,3.0382925191086185,4.0,0,0,0,1
1326,7018.0,3.0382925191086185,20.0,0,1,0,0
1327,2469.0,3.0382925191086185,47.0,0,0,1,0
1328,2053.0,3.317306004614981,25.0,0,0,0,0
1329,9449.0,3.0382925191086185,12.0,0,1,0,0
1330,2629.0,3.0382925191086185,28.0,1,0,0,0
1331,9149.0,3.0382925191086185,30.0,0,1,0,1
1332,4996.5,3.0382925191086185,0.0,0,0,1,0
1333,8110.0,3.0382925191086185,12.0,0,1,0,1
1334,5001.0,3.111345273381468,6.0,0,1,0,1
1335,4945.0,3.102738577398457,27.0,0,1,0,0
1336,5065.0,3.0382925191086185,25.0,0,0,0,1
1337,9964.0,3.0382925191086185,36.0,0,1,0,0
1338,698.0,3.0382925191086185,8.0,0,1,0,1
1339,8109.0,3.0382925191086185,40.0,0,1,0,0
1340,1475.0,3.0382925191086185,3.0,0,1,0,1
1341,103.0,3.0382925191086185,16.0,0,1,0,0
1342,7410.0,3.0382925191086185,11.0,1,0,0,1
1343,908.0,3.0382925191086185,12.0,0,1,0,0
1344,5949.0,3.0382925191086185,32.0,0,1,0,0
1345,6698.0,3.0382925191086185,25.0,0,0,1,0
1346,3888.0,3.038160198339047,20.0,0,1,0,0
1347,9854.0,2.694786815958856,3.0,0,0,0,1
1348,1064.0,3.0382925191086185,14.0,0,1,0,0
1349,6216.0,3.0382925191086185,14.0,0,1,0,0
1350,2607.0,3.0382925191086185,21.0,0,1,0,0
1351,4996.5,3.0382925191086185,25.0,0,1,0,1
1352,7122.0,3.0382925191086185,1.0,0,1,0,0
1353,7081.0,3.0382925191086185,24.0,0,1,0,0
1354,577.0,3.0382925191086185,20.0,0,1,0,0
1355,3458.0,3.0382925191086185,6.0,0,1,0,0
1356,8394.0,3.0382925191086185,12.0,0,1,0,1
1357,5579.0,3.0382925191086185,25.0,1,0,0,1
1358,6696.0,3.0382925191086185,0.0,0,1,0,0
1359,2934.0,3.0382925191086185,28.0,0,1,0,0
1360,4907.0,3.0382925191086185,25.0,0,1,0,1
1361,3064.0,2.9747131160007165,13.0,1,0,0,0
1362,3017.0,3.398362562037509,47.0,0,1,0,0
1363,1186.0,3.2146205823279583,38.0,0,1,0,1
1364,9172.0,3.0382925191086185,25.0,0,1,0,0
1365,5842.0,3.0382925191086185,40.0,0,0,0,1
1366,9693.0,2.7605836007193187,47.0,0,1,0,0
1367,2780.0,3.0382925191086185,25.0,0,1,0,0
1368,4996.5,3.1252566517157514,25.0,0,1,0,0
1369,2373.0,3.0382925191086185,10.0,0,1,0,1
1370,8478.0,3.0382925191086185,38.0,1,0,0,0
1371,2885.0,3.29218736783225,4.0,0,1,0,0
1372,1871.0,2.699047462439864,27.0,0,1,0,1
1373,9802.0,3.0382925191086185,36.0,0,0,1,0
1374,9101.0,3.0382925191086185,1.0,0,1,0,1
1375,8077.0,3.1106982030759687,20.0,0,1,0,1
1376,878.0,3.0382925191086185,10.0,0,1,0,0
1377,4470.0,3.0382925191086185,49.0,0,1,0,0
1378,7247.0,3.0382925191086185,16.0,0,1,0,1
1379,9078.0,3.200384235041743,30.0,0,1,0,0
1380,9997.0,3.0382925191086185,27.0,0,0,0,0
1381,3894.0,3.0382925191086185,15.0,0,1,0,0
1382,5901.0,3.3303753402358907,31.0,0,0,1,0
1383,1746.0,3.0382925191086185,34.0,0,1,0,0
1384,4316.0,3.0382925191086185,11.0,0,1,0,1
1385,3019.0,3.434520377922623,44.0,1,0,0,0
1386,4042.0,2.9266623201528126,35.0,0,0,1,1
1387,3807.0,2.788718126467676,15.0,0,1,0,1
1388,1871.0,3.3555289088493985,43.0,0,1,0,0
1389,5843.0,3.0382925191086185,24.0,0,0,1,1
1390,5671.0,3.0382925191086185,35.0,0,1,0,1
1391,2163.0,3.0382925191086185,2.0,0,1,0,0
1392,5263.0,3.0382925191086185,10.0,0,1,0,0
1393,3097.0,3.0382925191086185,28.0,0,1,0,1
1394,6903.0,3.0382925191086185,12.0,0,1,0,1
1395,2463.0,2.946698992249034,45.0,0,1,0,0
1396,9765.0,3.0382925191086185,19.0,0,1,0,0
1397,9650.0,3.0382925191086185,24.0,0,1,0,0
1398,1493.0,3.0382925191086185,36.0,0,1,0,1
1399,1462.0,3.0382925191086185,0.0,0,1,0,0
1400,2642.0,3.0382925191086185,23.0,0,1,0,0
1401,3885.0,3.0382925191086185,1.0,0,0,0,0
1402,4996.5,3.0382925191086185,4.0,0,1,0,1
1403,2294.0,3.0382925191086185,1.0,0,1,0,0
1404,5652.0,3.0382925191086185,4.0,0,1,0,1
1405,4468.0,3.0382925191086185,40.0,0,1,0,0
1406,8509.0,3.0382925191086185,32.0,0,1,0,0
1407,6302.0,3.0382925191086185,40.0,0,0,1,1
1408,4599.0,2.7059196992070778,16.0,0,1,0,0
1409,1054.0,3.0382925191086185,17.0,0,1,0,0
1410,6431.0,3.0382925191086185,4.0,1,0,0,0
1411,8137.0,3.0382925191086185,1.0,0,1,0,1
1412,2935.0,3.0382925191086185,10.0,0,1,0,0
1413,4077.0,3.0382925191086185,16.0,0,1,0,1
1414,3385.0,3.0382925191086185,31.0,0,1,0,0
1415,6143.0,3.0382925191086185,11.0,0,1,0,0
1416,4185.0,3.0382925191086185,13.0,0,1,0,0
1417,4962.0,3.1205871463083,46.0,0,1,0,1
1418,2341.0,3.0382925191086185,19.0,0,1,0,0
1419,2806.0,3.092530207474025,28.0,0,1,0,1
1420,9011.0,3.0382925191086185,25.0,0,1,0,0
1421,1707.0,3.0382925191086185,25.0,0,1,0,0
1422,855.0,3.0382925191086185,7.0,0,1,0,1
1423,9972.0,3.0382925191086185,15.0,0,1,0,1
1424,4194.0,3.0382925191086185,36.0,0,1,0,1
1425,1152.0,3.0382925191086185,25.0,0,1,0,1
1426,1155.0,3.0382925191086185,38.0,0,1,0,0
1427,7400.0,2.7941732006435323,18.0,0,1,0,0
1428,6906.0,3.0382925191086185,41.0,1,0,0,1
1429,5383.0,3.0936229253617693,27.0,0,1,0,0
1430,4789.0,3.0382925191086185,0.0,0,1,0,1
1431,4996.5,3.0382925191086185,40.0,0,0,1,0
1432,3855.0,3.0382925191086185,46.0,0,1,0,1
1433,1697.0,3.0382925191086185,4.0,1,0,0,0
1434,3227.0,3.0382925191086185,42.0,0,1,0,1
1435,8483.0,3.0382925191086185,25.0,0,0,0,0
1436,8073.0,3.0382925191086185,4.0,0,1,0,1
1437,4419.0,3.0382925191086185,13.0,0,1,0,0
1438,8891.0,3.0382925191086185,37.0,0,1,0,0
1439,9324.0,3.0258327040958526,37.0,0,1,0,1
1440,7605.0,3.0382925191086185,4.0,0,1,0,1
1441,2302.0,3.0382925191086185,8.0,0,1,0,0
1442,5634.0,3.0382925191086185,46.0,0,1,0,1
1443,7297.0,3.0382925191086185,4.0,0,1,0,0
1444,922.0,3.0382925191086185,25.0,0,1,0,1
1445,4495.0,3.0382925191086185,4.0,0,1,0,0
1446,5672.0,3.152687056666544,27.0,0,1,0,0
1447,7487.0,3.0382925191086185,21.0,0,1,0,0
1448,8989.0,3.0382925191086185,6.0,0,0,1,0
1449,1685.0,3.0382925191086185,6.0,0,1,0,0
1450,6014.0,3.0382925191086185,14.0,0,1,0,1
1451,3481.0,3.041725997087996,26.0,0,1,0,0
1452,6090.0,3.0382925191086185,21.0,1,0,0,0
1453,9574.0,3.0382925191086185,45.0,0,1,0,0
1454,347.0,3.0382925191086185,41.0,0,1,0,0
1455,4847.0,2.7226170283623694,3.0,0,1,0,0
1456,7150.0,2.9775348341038668,12.0,0,0,0,0
1457,8468.0,3.0382925191086185,24.0,0,1,0,0
1458,528.0,3.0382925191086185,17.0,0,1,0,0
1459,1827.0,3.0382925191086185,37.0,0,1,0,1
1460,4385.0,2.9043208730632597,2.0,0,0,0,0
1461,6576.0,3.0382925191086185,23.0,0,1,0,0
1462,4996.5,3.0382925191086185,32.0,0,1,0,0
1463,6812.0,3.0382925191086185,26.0,0,1,0,0
1464,8754.0,3.0382925191086185,7.0,0,0,0,0
1465,5077.0,3.0382925191086185,10.0,0,1,0,0
1466,4175.0,3.0382925191086185,8.0,0,1,0,0
1467,6138.0,3.0382925191086185,18.0,0,1,0,0
1468,1973.0,3.0382925191086185,6.0,0,1,0,0
1469,8779.0,3.0382925191086185,26.0,0,0,1,0
1470,124.0,3.0382925191086185,19.0,0,1,0,0
1471,9833.0,3.0382925191086185,26.0,0,1,0,0
1472,1884.0,3.0382925191086185,38.0,0,1,0,0
1473,6107.0,3.0382925191086185,24.0,0,0,1,0
1474,3020.0,3.3865934001566265,28.0,0,0,0,0
1475,640.0,3.0382925191086185,26.0,0,0,0,0
1476,1521.0,3.0382925191086185,42.0,0,1,0,0
1477,6878.0,2.7558734658999025,19.0,0,1,0,0
1478,2674.0,3.0382925191086185,25.0,0,0,1,0
1479,924.0,3.0382925191086185,49.0,0,1,0,0
1480,8067.0,3.479179341562088,20.0,0,1,0,0
1481,4996.5,3.0382925191086185,12.0,0,1,0,0
1482,5957.0,3.0382925191086185,35.0,0,0,1,0
1483,4996.5,3.2242333248081465,40.0,0,1,0,1
1484,4393.0,3.0382925191086185,48.0,0,1,0,1
1485,263.0,3.0382925191086185,19.0,0,0,1,1
1486,873.0,3.0382925191086185,25.0,0,1,0,1
